longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
14.502411665155545,49.22493210211889,46.22229087237459,1076,708,865,332,1087.7599370323082,813914,Baden-Württemberg
6.292850415582364,48.354501524348805,35.09521443465174,1132,268,1902,1647,6126.857580176627,393077,Mecklenburg-Vorpommern
10.691170178695256,54.72075978574375,8.261326591198525,557,670,1228,1546,4856.5996414328665,467305,Berlin
6.452749169796686,48.20984179979268,5.247266801412323,2180,424,1312,1505,6590.613753945915,383558,Berlin
12.88545649311853,53.44369949923997,17.431145036116447,1144,513,445,1391,8559.622235872135,134122,Hamburg
9.356656730880232,51.68886353392916,21.321182065727317,3928,151,3198,652,5041.395213639565,455529,Mecklenburg-Vorpommern
11.219634430443598,51.55429535987435,39.95373510710491,1234,154,1789,676,2959.145034586351,601029,Hamburg
7.016078198354865,51.096645727390275,48.5152485768665,3823,156,1346,52,4389.462882380447,193715,Thuringia
6.59332535277715,54.77410460891161,22.440522804059462,3622,950,2429,1275,2354.9623448575917,266372,Thuringia
10.3686190871385,49.9107582007331,35.90105134175875,3742,664,1316,427,1764.0929278975502,344527,Hesse
8.911740116349511,53.30332600763101,49.77058583088335,3272,201,1581,1748,4382.887144628471,125397,Lower Saxony
15.344751397780943,51.44235285973568,38.55499627437565,1313,587,2354,850,6631.286946503216,145628,Thuringia
13.418577791876618,50.16506934100581,33.628529708863,771,166,3617,510,3365.518024787954,959378,Rhineland-Palatinate
13.23529981835602,54.64372746644625,8.513368438023694,2777,983,3979,1671,9241.157435222749,641178,Mecklenburg-Vorpommern
14.940917137205268,51.7865277549175,19.54468405376286,2781,645,1531,1652,7200.561695077015,866109,Hamburg
5.917646789862204,47.951335537168106,46.10264713057206,2127,977,2127,750,7176.821077917093,722620,Saxony-Anhalt
11.074117169146472,50.34031360797485,14.045246675640756,4779,570,2584,79,7225.396167309741,904775,Rhineland-Palatinate
11.429236758513458,53.25265382145286,42.961566167294365,1711,910,1321,1082,1015.1604840559827,217446,Bremen
15.581300164019519,52.54997618591371,36.33456582862274,4079,981,134,1158,8317.06078074311,429090,Rhineland-Palatinate
8.213622794718038,54.33072263869259,21.48459668738396,3755,106,2022,786,9258.477651490422,572585,Mecklenburg-Vorpommern
7.649116579069915,49.07501907313216,28.812842137069545,3441,705,3890,1131,1174.5818536247953,741251,Brandenburg
6.1032333649204755,53.06554973083059,29.42629109387661,1173,132,2943,1230,6384.645913467139,467624,Brandenburg
5.180725925506216,50.67900165915617,37.13242032832488,3187,971,4863,1493,7089.181931147307,313512,Rhineland-Palatinate
15.224822484714096,51.588877975734526,28.245017349463826,3350,507,3513,306,2766.183228544072,816035,Schleswig-Holstein
12.36908201250001,54.64037344805026,10.988419558287482,4044,265,1372,999,8543.901366993618,143216,North Rhine-Westphalia
13.636682032254516,54.83429055991342,39.80546021848607,1793,750,2889,1824,6632.482728601794,405608,Hesse
8.09903116329344,53.89272771140451,23.282262360775345,2914,421,940,1317,3025.4956599655384,375657,Saarland
11.450511828049594,49.87277670184237,48.33922505953673,2844,932,3308,1788,9704.71105045798,785083,Thuringia
5.703507927330793,54.10160668581856,17.758120203186547,2219,615,3577,1461,2942.790622066181,619926,Hamburg
10.341903555280851,52.10887342113131,16.838545113346306,1758,765,3515,160,7107.290262398724,926109,Hamburg
15.752446537188915,50.439974243765704,20.007832805383217,3459,289,4325,1395,5265.008009739309,493460,Bremen
14.641557698482499,47.28594146000387,30.754265718138146,3715,716,4946,1483,7509.563403032253,551867,Mecklenburg-Vorpommern
8.719748470205301,53.161024993532656,45.2691383090442,2042,816,924,1470,1879.8321152848118,700122,Bavaria
15.577271699956484,51.0168446457929,12.932673806300667,3796,295,2735,622,9572.907299800188,501178,Lower Saxony
7.54871789118325,53.289507995720484,17.58554589196491,2000,838,4860,124,2840.401277271203,696123,Schleswig-Holstein
15.442507046572496,52.984182394746156,31.175592941653782,4776,319,2139,747,2983.4554531307745,407264,Hesse
15.355154751771485,53.34853894438682,25.44504089726818,4218,149,3904,546,5986.256819430105,771553,Hesse
13.791228460876308,49.40520926957414,25.12952992650764,2938,613,4846,1480,4147.599370787839,157238,Hamburg
11.934927305534703,53.40638879254105,41.933041794338294,883,876,2880,1951,4979.1671708609765,660927,Bavaria
14.617167632874416,51.39077062772934,46.57452361301125,3758,202,2196,1807,1333.88646873612,575794,Thuringia
8.223223129585763,50.78660960359315,26.658813473144683,2418,197,3145,636,3113.960006805647,616980,Hesse
14.3383791084421,52.40100731056606,35.93083079512732,1038,463,2937,1389,7961.798050676982,460004,Bremen
11.796643611092762,47.17086946350679,41.04764199623273,1684,195,1839,1130,9119.936386229198,557136,Saarland
5.145605435347894,47.81853452710075,28.326488467422376,2287,769,232,1124,3101.296986445256,127212,Saxony-Anhalt
8.819568697254415,49.33741892134017,18.244238402918093,2338,660,4682,1185,7960.140997433529,765340,Bavaria
6.629549470429815,54.863920879662714,33.71380689750277,3667,288,3295,1653,1260.5202377147448,787026,Saxony-Anhalt
15.800123288000785,48.11796623091964,31.329909513772666,1307,864,1330,1833,1402.518520513183,595232,Hesse
10.262073377439869,49.64477040607368,45.570326888282466,2137,465,3676,338,4537.082965478883,352537,Bavaria
10.471305020485289,47.40842451753539,7.358316654643522,2458,305,3867,1878,2331.2003116118563,452211,Lower Saxony
12.03419768038596,49.65015104234181,45.955912421006005,2081,768,1099,507,2495.2471177931993,528923,Saxony-Anhalt
9.054430667425793,49.56261029208665,29.049441267441182,4864,180,4622,1189,6646.573223351214,643738,Hesse
6.505902988541588,54.57445736755618,5.705425222246126,1149,839,2755,1299,8723.47841984631,397014,Hamburg
14.0432950651367,53.76123269596576,20.511598044550464,2705,188,3727,1365,8010.705175957463,965695,Lower Saxony
7.088327030930337,50.06211375394217,37.59501037438939,2705,401,1887,1563,4028.4442752168134,131847,Hamburg
10.624508808011015,47.19815246431399,26.979488957112483,2561,490,134,567,8876.943703210678,898825,Rhineland-Palatinate
7.467487318722132,53.64824891196302,49.10715668484466,1099,374,4487,272,8572.113283294775,637305,Berlin
6.076289329434374,52.28428941715632,24.017453322397184,2316,412,4419,221,5717.905271414457,307405,Bavaria
14.484106691638516,48.21891586921048,19.69858533317035,1149,773,2914,147,5282.884563985251,544181,Brandenburg
15.702114379254434,54.9685701680815,41.975237049330566,1945,620,3592,1015,1526.1617679141418,958790,Berlin
15.569181238693002,47.80186749939298,29.655801471111413,1964,946,4726,334,2354.725626907857,677975,Saarland
14.972110491432968,53.936916332749306,35.70469605781515,4700,246,346,1467,1768.718795754222,262078,Mecklenburg-Vorpommern
13.514520659685026,49.35412931303751,41.256605211740485,988,589,291,151,5740.952518662526,276868,Mecklenburg-Vorpommern
8.66459667231506,50.48282773060126,35.21423957565291,1704,799,1821,1840,7089.746466090329,237952,Lower Saxony
5.892115289867965,53.36365221421052,24.008337264589905,4438,651,1171,1949,6569.038094021644,678987,Bavaria
9.47965288555188,52.420066847952086,10.61584015524353,981,764,2895,879,8855.967192677217,778884,Saxony-Anhalt
7.55457556388037,54.50291499555232,31.111167495708525,955,621,1828,1183,6928.3216354433225,943919,Saxony-Anhalt
6.457363982337813,51.96912260368307,45.38449970281668,2048,596,3042,144,8467.369219140142,996540,Berlin
5.587698999655078,47.782481291832426,23.850159193328672,2978,453,2782,1553,2263.826661163243,138135,Thuringia
12.981538006316367,54.0748829059356,45.98263556792782,785,355,2805,1131,2544.8326715099665,675113,Bremen
5.125702044875341,53.15324419990873,27.65875189020809,1572,533,3937,1523,9265.71049946257,634438,Baden-Württemberg
13.476388233530539,52.694963607146576,32.937870309911446,746,453,3212,1220,4192.342137813848,201869,Saarland
6.6164130994041255,47.42986837882988,42.484481422503926,4375,662,327,816,2952.988900711697,535789,Mecklenburg-Vorpommern
5.874742908454313,50.16978195729395,30.406869933832468,2582,828,4615,1257,9208.623117622823,243130,Hamburg
5.985633376624659,48.33948655567632,9.093620268300358,4272,499,3462,1013,9730.940719499487,871197,Rhineland-Palatinate
12.392525880893059,53.57523126726295,49.14407303601778,4213,338,3007,951,6739.926812785786,271459,Hamburg
7.699039308381293,52.6042289825429,16.063218586077518,3205,267,3287,771,4495.047410002608,409611,Lower Saxony
9.625934133481083,54.064620778553085,36.972739788358936,4767,426,3716,216,7195.471798587596,941511,Bavaria
11.131056704563086,54.732600855393315,27.730104737798243,2276,929,3807,205,1140.0208921252918,397571,Hamburg
14.466062912116731,53.197980913539986,26.544768656796865,2987,501,2751,1820,2302.4105810358697,946872,Thuringia
12.99748688982461,54.9538646657661,15.977336849010115,2557,211,4113,1337,4318.429997056215,271491,Bavaria
7.9736069576258615,51.91815908915439,37.496784456504685,2987,549,1649,1321,8490.0205127195,564153,Bremen
6.446310792202404,47.297036831131585,10.075471917394427,1521,747,1288,1565,3738.843157344179,401412,Hesse
5.609117524633177,47.114012121202364,49.570398921266836,1315,376,3470,1821,1520.8470257398817,134633,Brandenburg
8.317584979290366,49.73683100163031,43.04180916982418,1224,780,1404,1192,4408.617460004954,546744,Saxony-Anhalt
7.8832996416364605,53.5877737525403,29.052902300260644,2636,172,1431,1773,3171.287372336368,891000,Saxony-Anhalt
10.017546234805277,53.92907765059785,24.104883022610426,2350,472,3668,922,1504.5394426367795,286641,Schleswig-Holstein
12.516094691024485,54.68650023058142,17.890908460694043,4552,228,604,1041,4590.31831792527,440770,Baden-Württemberg
12.651879902027428,47.52097174839055,27.571616192334538,3785,987,2307,811,4162.792527460913,707039,Berlin
8.118707312403833,47.35656888790131,44.57378579108756,1304,653,772,296,7604.559828452896,511450,Lower Saxony
9.179196514901324,54.30626877093627,17.37528803153076,4622,998,1296,1298,1568.8433909522437,389301,Berlin
6.992660579105934,49.44037358690289,27.524185646141117,3574,132,2750,915,4411.490016015199,345333,North Rhine-Westphalia
13.674000635371705,51.46389920487706,15.554745593016388,4334,570,3308,1819,4081.90170533182,338701,Thuringia
5.625328840765643,54.85955906400568,20.171710114922817,1290,480,1747,780,6821.3937244091185,875498,Bremen
12.66696965897486,50.203588277887384,13.561722901549961,2082,622,513,1762,8991.286939389536,356655,Rhineland-Palatinate
13.565649355352138,52.326971186478715,49.57426372645345,2566,121,3666,1744,2286.908111148951,106885,Bremen
13.551483180336284,50.20703650905588,30.717385090810502,3606,731,2666,138,8346.283762598412,821317,Saxony-Anhalt
7.853648207798904,53.145557315702234,37.976680581651294,3767,669,307,409,6487.510624761396,192254,Hamburg
9.111944517258177,51.22171780458292,9.421246105341652,4596,657,249,1630,1263.1842461257866,512126,Bavaria
11.463595987160279,48.9001851038908,21.47528975334421,2596,423,4790,748,7901.998112496192,424326,Mecklenburg-Vorpommern
8.001040926669138,49.17044881006773,45.16879113712947,1226,297,3289,487,5839.192297305333,202397,Saxony-Anhalt
9.079380791396776,49.06447370030726,8.799724689077655,511,383,2462,899,8199.359421221121,324161,Rhineland-Palatinate
7.167597082042036,51.25856262606849,12.446745275282591,3172,318,2287,1795,4679.812295825018,640407,North Rhine-Westphalia
10.058414721316081,52.625512128125315,33.14379246580259,1986,496,3226,606,6989.525144092464,202859,Rhineland-Palatinate
5.490735313795255,54.594239200345136,33.02550473469013,3560,420,3492,211,2789.2378484698474,169279,Hamburg
13.797754730276798,52.552699000663836,42.72021700042683,1278,103,328,874,2726.601172731899,833546,Schleswig-Holstein
5.84652091685296,53.249542751699124,47.097174374213964,2913,527,1148,695,4062.3616731305365,684733,Thuringia
10.707186637146787,48.35140892691653,11.389391394136869,4849,708,3213,480,5674.964556949433,618270,Lower Saxony
8.374911094997158,49.9925010000586,16.671821833714976,4860,652,390,312,7448.741115213945,918650,Hamburg
11.35297243714513,50.31024175886613,24.235763256196513,4572,120,2342,281,7001.243404950949,664901,Lower Saxony
15.553766749167677,52.49104184000378,5.040647848456233,3552,882,4840,198,8392.101068515165,366505,Lower Saxony
12.101272689016042,49.36713581101499,8.141643633186272,2383,636,4391,1971,4837.572242047715,968319,Hesse
5.3889867933104,49.426335371357325,15.192107507345973,3300,935,3056,771,9212.763290012512,748319,Hesse
9.734426834588675,49.84711323712695,26.649588380711528,745,388,2067,633,1982.509516902028,479573,Lower Saxony
10.610185375500752,53.48241665234586,16.318523217587575,2823,429,400,598,2684.8297792396615,324849,Lower Saxony
10.89795244173797,51.62072072034679,44.45068515003716,2968,426,4935,1991,7153.4581776095365,663161,Hesse
12.495317616642216,47.60221823866188,19.5922793993905,1136,167,4371,410,3283.9541205595633,256690,Bremen
8.053557075049426,47.625968797523754,46.60802654641829,1158,926,1000,1627,2481.3149158307856,343170,Hesse
6.417466220129522,49.97029555425999,48.86542673306195,1317,512,3503,219,8978.443704395715,380392,Hesse
9.319432442018037,53.13272840484927,25.243769025841043,1490,615,1484,1990,1615.6076183394514,746090,Hamburg
15.520462950755437,52.50946741182945,15.220796760469563,2817,563,1150,1904,9923.23996692141,939841,Hesse
7.058439809259292,52.663858837209496,18.124976004035148,2987,324,877,764,8763.303802330964,871165,North Rhine-Westphalia
14.943823504210608,53.137680528432774,39.93501567467508,604,522,223,1593,8814.319726170725,227947,Schleswig-Holstein
10.98186545085059,49.297221703090635,17.300736850666596,1505,720,1965,879,6658.417562911973,340482,Brandenburg
10.026025638103423,51.3860502555367,22.126229056412807,3633,960,3584,122,3023.7011185144966,658078,Hamburg
14.702455512528786,51.34682112253416,26.53591363168324,4950,854,4285,931,8182.823992544973,268267,Berlin
10.044643579454444,52.917060009439595,30.880000241149286,3258,809,3921,1031,1484.2050865687588,686703,Bremen
12.965844002726975,54.65496455284517,49.82451981355572,4108,101,2472,1512,6239.038104530606,306327,Bavaria
9.389278538734121,49.223919558363725,15.449438982361654,4177,245,4738,1513,4952.436716243815,580593,Berlin
14.944488321910535,53.34625338205639,20.9040666461676,3126,290,3731,1736,7753.661487817865,498149,Hamburg
12.5902752221035,52.2797643881861,16.830102965472996,703,531,1541,1345,1213.9131897649047,584619,Brandenburg
12.695842596755684,51.64190296690768,21.250104648966964,4764,364,217,1291,4481.069533720657,466338,Lower Saxony
8.604924417128307,53.199038234779216,9.536203260257924,2245,429,4532,1500,5293.849613747447,329241,Bremen
13.32456507010578,54.5522597314248,21.191439525847123,3059,536,4389,1619,2371.2330292979987,947784,Berlin
11.996671609918554,47.293531342955305,44.95392641589748,1277,980,1445,1813,4732.481681051036,943339,Baden-Württemberg
7.640223007176806,48.17920082010576,18.436543153090206,4959,653,1617,216,9194.29917455191,480263,Lower Saxony
6.76592704733782,53.050297852008924,21.7370650932081,3854,124,2957,935,5217.708017755198,179993,Lower Saxony
13.76030621969065,47.67033082328068,47.50133739970706,1288,675,3685,1360,3265.9855985499994,483372,Bremen
15.550832633387447,51.128989605928744,37.77705483470907,1846,171,4898,926,5791.015549285085,632182,Mecklenburg-Vorpommern
10.039527099860472,48.758886213132854,28.253242166812175,1576,169,4201,1371,1547.5819112549004,475124,Schleswig-Holstein
11.500825818560534,49.19436563074201,39.97367277815483,1971,715,4850,383,3648.4168848730687,490560,Saxony-Anhalt
14.4349490861291,52.61472386355533,10.543084198452679,1896,760,2178,520,8052.730675213045,399065,Rhineland-Palatinate
10.029457986892428,47.241542186149694,25.902065894937905,3091,935,437,725,6777.228252216274,783009,Hesse
15.470619245160098,53.98655542321523,10.320625793113983,3371,549,4334,1659,1215.863664289392,397525,Hesse
11.333262782493597,50.55583164281816,15.5128165258811,1148,301,659,414,6128.883988346628,816541,Brandenburg
14.028438327714465,51.01914635125681,11.384026688311637,1056,446,1121,1837,2956.060723990978,827083,Thuringia
14.997280902540123,51.32038370954953,21.28105576261127,2774,933,1563,976,9781.748342457195,175859,Hamburg
13.970762006454256,52.164354356635954,22.173769417816665,2496,268,4884,1342,8053.182961241081,303977,Rhineland-Palatinate
6.753559097938515,49.75885269298198,47.62888618249584,4323,468,2169,112,2151.172893049342,279121,Saxony-Anhalt
11.917882829678703,47.80885992450793,16.885657903438815,788,458,2567,1728,4469.911099128952,239172,Bavaria
9.382776844816448,49.54703149332941,26.25929803924326,1972,505,2383,532,5409.726683542034,128706,Schleswig-Holstein
5.689842472256803,48.34513694418256,41.5120731783569,4579,432,1407,561,2641.3454241300246,915494,Rhineland-Palatinate
9.664354770788261,51.44906543560379,41.702791389649775,4713,170,1012,766,7338.554681174409,563611,Thuringia
7.845524735783485,49.54422904768309,38.76544341657591,4332,516,1138,1435,8572.408842419329,853530,Lower Saxony
14.33942139271362,54.66453742394748,17.952519296303283,4927,526,649,674,1040.1813585060759,848453,Hesse
5.366350892013658,54.72587422384225,27.273722873511066,2087,952,2088,403,2199.0104932138693,382578,Hamburg
15.54880994049821,51.96100704454593,13.379521783402547,1972,816,4483,1405,3551.165552389196,887654,Bremen
8.909057333191226,51.93997814133829,13.477978525226192,2402,442,4780,1322,9856.992048893046,505967,Berlin
8.923775794427971,54.88302851653685,24.612854591223993,1432,120,4615,1773,4640.75090650149,248591,Baden-Württemberg
5.179613529520787,54.09826520988149,38.23664995593235,4102,209,427,616,2532.267666786278,351814,Saxony-Anhalt
7.037555577598024,53.12055959326512,28.696291699902705,1221,877,4283,1800,2088.344061748475,104713,Baden-Württemberg
9.413854508839696,49.50872489394161,44.900744938135354,2430,287,414,918,9112.205473171813,107245,Baden-Württemberg
15.222205590329853,49.924312224944615,42.390895899990916,2645,712,2076,231,8292.196759982358,815705,Saarland
6.095764232433984,48.610134126086926,6.42224492691825,3658,231,3751,1052,6573.705465756973,229812,Saarland
15.398316868269875,50.897185015339,30.57885692897972,4821,845,975,1897,5857.26091362423,969121,Bavaria
14.564373836012955,54.92294817711664,32.41225689600394,2914,675,1589,500,7994.383853773296,315470,Saarland
9.995786365983069,54.29720762409271,48.270881493503666,2199,162,4505,1036,3863.3548447330063,906197,Mecklenburg-Vorpommern
8.59370969945086,47.946795472155756,6.045648201898778,2120,492,4168,1140,6758.691914271671,792766,Saarland
7.560185422069625,47.20152231432405,28.8996696935883,814,384,823,114,7631.608972527707,947137,Rhineland-Palatinate
11.759111771245617,54.18910134726613,14.215161287113357,4003,343,387,385,6180.838536193099,143847,North Rhine-Westphalia
5.363820506230562,51.29736102358966,7.414830783121509,3036,113,4711,620,2518.5875813692655,932691,Lower Saxony
5.171666708915111,48.60151910566765,31.43698361292755,3675,571,3536,1990,9873.14316760973,458707,Baden-Württemberg
9.716752947480616,52.38922615667708,39.767186463476115,3580,939,612,547,8300.760055439774,118734,Brandenburg
5.748814813721922,52.15378542343856,39.86894521513345,2669,482,2948,861,5415.6424891609,752638,Brandenburg
7.771350870707022,47.97668485469174,6.362978457015805,3676,611,4428,1803,6579.7315802342755,586958,Mecklenburg-Vorpommern
7.4327700688069225,49.076801867980954,23.31258801222152,595,727,2923,1985,7840.683915984857,453219,Schleswig-Holstein
7.785103130951371,47.480623714506066,7.002933221687923,2510,496,2345,1738,5127.266652936466,664456,Baden-Württemberg
6.4416075433678355,48.67888379096114,16.15273911458464,1062,998,4817,1774,7652.045843890759,186681,Bremen
5.132398451874197,48.0584453988245,13.679631624107675,1753,840,1084,565,7956.351080501032,959130,Saarland
6.270327268526229,48.54589033979645,14.683216065897074,2987,209,3918,1978,5131.066505701499,268689,Bremen
11.803282854640226,52.48373716730494,20.260328631553786,2490,689,3759,1439,2689.913150396639,249480,Lower Saxony
15.716818340998554,47.39599795408854,17.483811882619925,1447,379,1060,326,6379.903708355394,569801,Saarland
15.893795017169833,47.81483692198573,48.30259600974192,793,994,1413,885,5988.599553596231,587766,Berlin
9.499595049103679,48.0733891046263,20.858320400422194,3199,331,518,1121,5504.443172373799,370017,Baden-Württemberg
6.792498686512659,49.53232896766507,45.237763188183735,3907,287,3490,1632,1527.2382085632398,130307,Hesse
12.026379331031823,49.390002486815526,13.146875218441629,632,349,1938,1836,7998.06874897485,913632,Brandenburg
10.393358812036109,49.04051028253311,39.368609023469645,4838,218,284,1904,5848.374282086055,196291,Bavaria
15.883507550128746,53.00429322745933,7.760549121108925,2437,301,3494,1989,4875.863070415473,163052,Hamburg
5.718346278669582,54.9841823020648,25.82425532612036,992,331,4508,1810,8334.029984923533,269238,Saxony-Anhalt
13.615578821451944,51.27182338903037,5.247969810598667,3498,994,2179,162,2771.9622195676016,186845,Berlin
8.172383470646434,54.55362174331154,41.463084338124624,3950,947,1716,1759,3445.132223185703,757853,Mecklenburg-Vorpommern
7.6556048208423135,50.17288089700852,47.77187162170028,4160,111,298,1517,6757.543393584511,600628,Lower Saxony
12.287550286859435,47.853459574421706,6.579831687221555,2292,109,1914,494,4510.522335716798,466568,North Rhine-Westphalia
7.706695034900609,50.270190635758695,47.02308626629915,4436,930,2290,1702,3727.6236028519625,806663,Mecklenburg-Vorpommern
12.324450293151065,49.36902218731755,39.82342511711089,2490,677,4359,1772,3291.5434159136785,784590,Schleswig-Holstein
10.690393689225177,50.94725569831343,21.14877104567579,2908,318,4376,1592,5371.577079965898,463597,Mecklenburg-Vorpommern
9.664978872794343,52.256349415331385,45.899444805026235,1607,495,1742,130,7979.83185070872,766642,Hamburg
11.101565895275609,50.68840175321927,18.331577206290543,2647,963,4631,676,8247.933622158118,901037,Bremen
8.157566719115927,54.4812840966226,23.41828905056429,3038,916,3402,113,8115.127306169206,935910,Thuringia
12.772321769002769,54.07811857839504,9.352006798640975,1227,414,570,932,8970.807256066226,738046,Lower Saxony
9.563425562669204,52.61582076132958,34.56225328550648,1736,175,4753,1529,1456.6764757547937,412645,Hesse
8.966001165344814,50.91747929891639,6.332037293402235,928,229,4954,1673,9839.951739190103,440972,Hamburg
14.115226060113116,48.05349825451565,26.820737383956676,3900,221,841,1478,4838.153426097374,699382,Mecklenburg-Vorpommern
15.174636031485113,50.17610933422107,35.743633261364025,1994,386,4660,943,2736.8389715120156,409153,Saarland
5.506080419760266,52.63521231520939,41.95569204270999,806,517,1989,1012,9730.205050308683,706020,Hamburg
7.55889692112742,49.27908416442985,11.747362532974797,3561,336,610,1387,8426.640905885186,555438,Bavaria
8.833713064418195,47.831904620347366,38.93406648119228,2035,187,2059,1937,9367.511971454365,367454,Thuringia
13.96463127307272,54.26318766008502,37.35846605997633,3854,888,2970,1612,5708.383531783869,664910,North Rhine-Westphalia
15.840405704076273,52.67240647852436,30.18067403539029,1599,917,1621,992,7729.676646538723,943429,Saarland
15.65868875137387,51.922211413080774,31.30900690045388,2496,420,4885,760,5675.1763399685515,522348,Baden-Württemberg
14.954431801049196,53.339991244871335,9.107182438555014,3344,770,1091,255,5855.0510243031,157387,Baden-Württemberg
8.262118915704328,53.685168300667804,32.02119694581711,4468,970,4132,1890,9563.508679663326,754790,Hesse
15.912123677559215,50.86767198536819,22.168499318187454,4921,568,1417,749,7645.21285277888,704712,Berlin
7.743620451620963,54.04950601127552,44.041138310374116,4362,265,3808,236,6101.000261627434,502843,Bavaria
6.164967703704554,54.33135208560884,19.089449678119557,1263,890,657,612,4534.617379889259,920523,Rhineland-Palatinate
15.460478721609334,49.17240876339825,30.94677848135861,3889,673,4698,400,2478.948747529701,560675,Hamburg
7.567622810149059,51.860362878326356,24.195712986553747,1102,398,2138,152,2041.573371178754,976561,Berlin
12.587450915855255,51.212672230563754,44.43178722126409,2098,404,4628,1309,3696.9953098295978,485071,Lower Saxony
5.641919948786475,51.30356623321522,16.426250014513506,3938,205,3077,618,7235.239106775921,229968,Mecklenburg-Vorpommern
13.037800090402238,54.501304751716496,8.546106213925718,3453,120,3419,1583,2723.9735688913865,220012,Hamburg
14.698922335672236,49.441509621544235,38.68950744424128,4814,491,4281,407,2183.1592293163553,226383,Rhineland-Palatinate
7.996805850125588,54.867471825876606,23.580347760874467,3635,805,3273,607,1699.816392758259,804783,Mecklenburg-Vorpommern
9.169625856851713,54.217049718433856,31.509426160683116,3919,220,1732,866,8616.244420361438,337009,Berlin
9.117258016530077,50.66978310890802,6.1875199271008,3294,529,3636,687,3170.7083958442377,659371,Saarland
13.236670832941464,53.53962610894533,47.84494061288309,4800,642,117,1299,2807.654176773579,810441,Saxony-Anhalt
7.615879667929427,53.15237595456112,44.49282698232394,1811,752,1039,1481,4517.684811033147,274593,North Rhine-Westphalia
6.890384089524073,52.423159756948166,33.074055525977485,3809,553,1709,118,6665.375804371547,225718,Mecklenburg-Vorpommern
9.942208135565119,49.55867111506524,5.766342895067812,4047,924,1017,890,6276.337815113226,878342,Rhineland-Palatinate
8.349152481150515,48.57160793456763,22.008941329229447,4526,249,2813,834,9312.920261920408,224983,Bremen
14.231080344845177,52.372221574126065,49.0458441983967,2120,297,2035,168,7137.7491734339255,747019,Saxony-Anhalt
7.615160086172026,53.74378637120867,35.65986614331056,2489,116,3286,1843,6057.743950878353,482915,Thuringia
10.526284032381877,47.130022309418955,12.24445375910386,641,655,1596,1253,7404.38350502439,765873,Hesse
15.368419596677235,52.1424270024681,25.72685368945253,3888,482,810,1759,6973.511392811077,462289,Schleswig-Holstein
11.973974675191268,50.5429841969777,48.50319847295687,4188,635,4891,1666,7907.3048730516575,664592,Lower Saxony
14.540183460087112,54.18470204101587,29.0618678487467,801,268,1265,344,6151.83681563477,312760,Lower Saxony
15.342306582902442,49.57178344683364,6.107653761342105,3447,521,2111,546,8265.617155493948,750427,Mecklenburg-Vorpommern
13.258413480749871,50.793478498108975,32.889743792419,2996,467,2744,556,9100.515744418099,458067,Berlin
12.695325662472264,51.11813683228149,17.20474389190219,3266,907,3930,1334,7268.291464731099,609521,Berlin
15.647621232646497,48.12351617096842,9.448067834460698,1768,716,4964,677,4218.578722376939,850677,Hamburg
15.938408686124474,52.70313842159125,23.130880012935187,4354,906,2167,844,3519.8041204257224,547744,Bremen
9.970038509367356,53.643810760967675,30.133539384451016,771,527,1655,798,6734.670986907159,466162,Hamburg
5.779567560026292,47.46327421517008,5.766832312151122,4084,788,4957,125,6682.862244470159,429681,Thuringia
8.220734345845708,49.33111056429522,30.157106388617635,2267,996,1759,823,1215.1950746646626,583868,Hamburg
6.675901762565035,47.30435745228046,28.004141607783684,1211,237,4581,1446,7723.984506650164,214703,Berlin
9.59235012275613,54.65235283750594,40.7258772394442,3909,864,1627,1240,2996.870381449754,750852,Lower Saxony
6.444182613205816,52.33735056563059,24.059741756692873,4372,536,2080,541,1490.411459263927,893060,Rhineland-Palatinate
11.645295844229702,54.713603355638256,29.90526933514488,3089,848,1827,1744,2378.7928680617,819148,Berlin
9.210888650736395,51.25195422665046,38.39041868257068,4499,153,1149,74,6911.027996263537,477183,Saarland
14.84924472717031,53.416548191164914,45.371564230187545,2239,866,3965,1119,5707.492192888835,742753,Saxony-Anhalt
15.64574138978352,49.99531187103792,22.101555921065938,3987,488,179,195,8622.439674668985,364462,Saxony-Anhalt
11.015733918363644,49.83055226058113,32.073507310241595,602,768,3997,1559,1956.2747499189138,967360,Baden-Württemberg
8.023059268543562,50.026142536841064,36.25749065373718,2280,597,2147,759,8465.649765025968,954064,Saarland
11.514534606380206,52.26289706981142,6.947180439898828,4103,135,3436,1769,6858.261099728943,189474,Bremen
14.864372740468507,49.87562520817322,41.03422288187606,3897,632,1877,368,2934.3658951010307,884491,Mecklenburg-Vorpommern
9.474066804193232,54.2029396128338,21.984358334692722,2740,362,1852,1164,7632.150541048508,444980,Saxony-Anhalt
11.07286104361168,54.866198920401246,35.16075236496245,3957,653,610,459,7671.999591287999,232744,Saxony-Anhalt
7.988180443667605,47.24341212269605,26.224882979222706,4390,317,3832,1855,1972.0142603414427,851505,Hamburg
10.009885643950296,48.54898632321997,36.605261421126826,4265,948,4432,326,3398.021299189085,190166,Berlin
9.418848889175585,47.89799994069909,37.59489406561005,3118,338,3891,175,6749.78413534149,274163,Saarland
7.732548115912682,47.33891237673154,13.62069560689103,4546,497,4418,566,4425.171967142483,562450,Schleswig-Holstein
10.564530222078393,48.82192794677829,34.79784054289027,4456,245,2632,257,7887.204514223209,801090,Rhineland-Palatinate
